"GeneID","PathwayID","Symbol","ENSEMBL","Path","Genename"
"72094","path:mmu00053","Ugt2a3","ENSMUSG00000035780","00040","UDP glucuronosyltransferase 2 family, polypeptide A3"
"72535","path:mmu00053","Aldh1b1","ENSMUSG00000035561","00010","aldehyde dehydrogenase 1 family, member B1"
"94215","path:mmu00053","Ugt2a1","ENSMUSG00000106677","00040","UDP glucuronosyltransferase 2 family, polypeptide A1"
"94284","path:mmu00053","Ugt1a6a","ENSMUSG00000054545","00040","UDP glucuronosyltransferase 1 family, polypeptide A6A"
"100705","path:mmu00061","Acacb","ENSMUSG00000042010","00061","acetyl-Coenzyme A carboxylase beta"
"107476","path:mmu00061","Acaca","ENSMUSG00000020532","00061","acetyl-Coenzyme A carboxylase alpha"
"109729085","path:mmu00061","Htd2","ENSMUSG00000023156",NA,"hydroxyacyl-thioester dehydratase type 2"
"14081","path:mmu00061","Acsl1","ENSMUSG00000018796","00071","acyl-CoA synthetase long-chain family member 1"
"14104","path:mmu00061","Fasn","ENSMUSG00000025153","00061","fatty acid synthase"
"14979","path:mmu00061","H2-Ke6","ENSMUSG00000073422","00140","H2-K region expressed gene 6"
"216739","path:mmu00061","Acsl6","ENSMUSG00000020333","00071","acyl-CoA synthetase long-chain family member 6"
"223722","path:mmu00061","Mcat","ENSMUSG00000048755","00061","malonyl CoA:ACP acyltransferase (mitochondrial)"
"234309","path:mmu00061","Cbr4","ENSMUSG00000031641",NA,"carbonyl reductase 4"
"257633","path:mmu00061","Acsf3","ENSMUSG00000015016",NA,"acyl-CoA synthetase family member 3"
"26922","path:mmu00061","Mecr","ENSMUSG00000028910","00062","mitochondrial trans-2-enoyl-CoA reductase"
"328845","path:mmu00061","Acsbg2","ENSMUSG00000024207","00071","acyl-CoA synthetase bubblegum family member 2"
"433256","path:mmu00061","Acsl5","ENSMUSG00000024981","00071","acyl-CoA synthetase long-chain family member 5"
"50790","path:mmu00061","Acsl4","ENSMUSG00000031278","00071","acyl-CoA synthetase long-chain family member 4"
"71147","path:mmu00061","Oxsm","ENSMUSG00000021786","00061","3-oxoacyl-ACP synthase, mitochondrial"
"74205","path:mmu00061","Acsl3","ENSMUSG00000032883","00071","acyl-CoA synthetase long-chain family member 3"
"78625","path:mmu00061","Acsbg3","ENSMUSG00000024209",NA,"acyl-CoA synthetase bubblegum family member 3"
"94180","path:mmu00061","Acsbg1","ENSMUSG00000032281",NA,"acyl-CoA synthetase bubblegum family member 1"
"99035","path:mmu00061","Olah","ENSMUSG00000026645","00061","oleoyl-ACP hydrolase"
"106529","path:mmu00062","Tecr","ENSMUSG00000031708","01040","trans-2,3-enoyl-CoA reductase"
"12686","path:mmu00062","Elovl3","ENSMUSG00000038754",NA,"elongation of very long chain fatty acids (FEN1/Elo2, SUR4/Elo3, yeast)-like 3"
"15107","path:mmu00062","Hadh","ENSMUSG00000027984","00062","hydroxyacyl-Coenzyme A dehydrogenase"
"170439","path:mmu00062","Elovl6","ENSMUSG00000041220","01040","ELOVL family member 6, elongation of long chain fatty acids (yeast)"
"171210","path:mmu00062","Acot2","ENSMUSG00000021226","01040","acyl-CoA thioesterase 2"
"171281","path:mmu00062","Acot3","ENSMUSG00000021228","01040","acyl-CoA thioesterase 3"
"171282","path:mmu00062","Acot4","ENSMUSG00000052392","01040","acyl-CoA thioesterase 4"
"19063","path:mmu00062","Ppt1","ENSMUSG00000028657","00062","palmitoyl-protein thioesterase 1"
"217698","path:mmu00062","Acot5","ENSMUSG00000042540","01040","acyl-CoA thioesterase 5"
"231086","path:mmu00062","Hadhb","ENSMUSG00000059447","00062","hydroxyacyl-CoA dehydrogenase trifunctional multienzyme complex subunit beta"
"26897","path:mmu00062","Acot1","ENSMUSG00000072949","01040","acyl-CoA thioesterase 1"
"26922","path:mmu00062","Mecr","ENSMUSG00000028910","00062","mitochondrial trans-2-enoyl-CoA reductase"
"30963","path:mmu00062","Hacd1","ENSMUSG00000063275",NA,"3-hydroxyacyl-CoA dehydratase 1"
"52538","path:mmu00062","Acaa2","ENSMUSG00000036880","00062","acetyl-Coenzyme A acyltransferase 2 (mitochondrial 3-oxoacyl-Coenzyme A thiolase)"
"54325","path:mmu00062","Elovl1","ENSMUSG00000006390",NA,"elongation of very long chain fatty acids (FEN1/Elo2, SUR4/Elo3, yeast)-like 1"
"54326","path:mmu00062","Elovl2","ENSMUSG00000021364","01040","elongation of very long chain fatty acids (FEN1/Elo2, SUR4/Elo3, yeast)-like 2"
"54397","path:mmu00062","Ppt2","ENSMUSG00000015474","00062","palmitoyl-protein thioesterase 2"
"56348","path:mmu00062","Hsd17b12","ENSMUSG00000027195","00140","hydroxysteroid (17-beta) dehydrogenase 12"
"57874","path:mmu00062","Hacd3","ENSMUSG00000033629",NA,"3-hydroxyacyl-CoA dehydratase 3"
"66198","path:mmu00062","Them5","ENSMUSG00000028148",NA,"thioesterase superfamily member 5"
"66775","path:mmu00062","Hacd4","ENSMUSG00000028497",NA,"3-hydroxyacyl-CoA dehydratase 4"
"68801","path:mmu00062","Elovl5","ENSMUSG00000032349","01040","ELOVL family member 5, elongation of long chain fatty acids (yeast)"
"70025","path:mmu00062","Acot7","ENSMUSG00000028937","01040","acyl-CoA thioesterase 7"
"70757","path:mmu00062","Hacd2","ENSMUSG00000035376","01040","3-hydroxyacyl-CoA dehydratase 2"
"74559","path:mmu00062","Elovl7","ENSMUSG00000021696",NA,"ELOVL family member 7, elongation of long chain fatty acids (yeast)"
"75778","path:mmu00062","Them4","ENSMUSG00000028145",NA,"thioesterase superfamily member 4"
"83603","path:mmu00062","Elovl4","ENSMUSG00000032262",NA,"elongation of very long chain fatty acids (FEN1/Elo2, SUR4/Elo3, yeast)-like 4"
"93747","path:mmu00062","Echs1","ENSMUSG00000025465","00062","enoyl Coenzyme A hydratase, short chain, 1, mitochondrial"
"97212","path:mmu00062","Hadha","ENSMUSG00000025745","00062","hydroxyacyl-CoA dehydrogenase trifunctional multienzyme complex subunit alpha"
"100040843","path:mmu00071","Cyp4a32","ENSMUSG00000063929","00071","cytochrome P450, family 4, subfamily a, polypeptide 32"
"110446","path:mmu00071","Acat1","ENSMUSG00000032047","00071","acetyl-Coenzyme A acetyltransferase 1"
"110460","path:mmu00071","Acat2","ENSMUSG00000023832","00071","acetyl-Coenzyme A acetyltransferase 2"
"110695","path:mmu00071","Aldh7a1","ENSMUSG00000053644","00010","aldehyde dehydrogenase family 7, member A1"
"11363","path:mmu00071","Acadl","ENSMUSG00000026003","00071","acyl-Coenzyme A dehydrogenase, long-chain"
"11364","path:mmu00071","Acadm","ENSMUSG00000062908","00071","acyl-Coenzyme A dehydrogenase, medium chain"
"11370","path:mmu00071","Acadvl","ENSMUSG00000018574","00071","acyl-Coenzyme A dehydrogenase, very long chain"
"113868","path:mmu00071","Acaa1a","ENSMUSG00000036138","00071","acetyl-Coenzyme A acyltransferase 1A"
"11409","path:mmu00071","Acads","ENSMUSG00000029545","00071","acyl-Coenzyme A dehydrogenase, short chain"
"11430","path:mmu00071","Acox1","ENSMUSG00000020777","00071","acyl-Coenzyme A oxidase 1, palmitoyl"
"11522","path:mmu00071","Adh1","ENSMUSG00000074207","00010","alcohol dehydrogenase 1 (class I)"
"11529","path:mmu00071","Adh7","ENSMUSG00000055301","00010","alcohol dehydrogenase 7 (class IV), mu or sigma polypeptide"
"11532","path:mmu00071","Adh5","ENSMUSG00000028138","00010","alcohol dehydrogenase 5 (class III), chi polypeptide"
"11669","path:mmu00071","Aldh2","ENSMUSG00000029455","00010","aldehyde dehydrogenase 2, mitochondrial"
"11671","path:mmu00071","Aldh3a2","ENSMUSG00000010025","00010","aldehyde dehydrogenase family 3, subfamily A2"
"12894","path:mmu00071","Cpt1a","ENSMUSG00000024900","00071","carnitine palmitoyltransferase 1a, liver"
"12895","path:mmu00071","Cpt1b","ENSMUSG00000078937","00071","carnitine palmitoyltransferase 1b, muscle"
"12896","path:mmu00071","Cpt2","ENSMUSG00000028607","00071","carnitine palmitoyltransferase 2"
"13117","path:mmu00071","Cyp4a10","ENSMUSG00000066072","00071","cytochrome P450, family 4, subfamily a, polypeptide 10"
"13118","path:mmu00071","Cyp4a12b","ENSMUSG00000078597","00071","cytochrome P450, family 4, subfamily a, polypeptide 12B"
"13119","path:mmu00071","Cyp4a14","ENSMUSG00000028715","00071","cytochrome P450, family 4, subfamily a, polypeptide 14"
"13177","path:mmu00071","Eci1","ENSMUSG00000024132","00071","enoyl-Coenzyme A delta isomerase 1"
"14081","path:mmu00071","Acsl1","ENSMUSG00000018796","00071","acyl-CoA synthetase long-chain family member 1"
"15107","path:mmu00071","Hadh","ENSMUSG00000027984","00062","hydroxyacyl-Coenzyme A dehydrogenase"
"216739","path:mmu00071","Acsl6","ENSMUSG00000020333","00071","acyl-CoA synthetase long-chain family member 6"
"224530","path:mmu00071","Acat3","ENSMUSG00000062480",NA,"acetyl-Coenzyme A acetyltransferase 3"
"230639","path:mmu00071","Cyp4a29","ENSMUSG00000083138","00071","cytochrome P450, family 4, subfamily a, polypeptide 29"
"231086","path:mmu00071","Hadhb","ENSMUSG00000059447","00062","hydroxyacyl-CoA dehydrogenase trifunctional multienzyme complex subunit beta"
"235674","path:mmu00071","Acaa1b","ENSMUSG00000010651","00071","acetyl-Coenzyme A acyltransferase 1B"
"23986","path:mmu00071","Eci2","ENSMUSG00000021417","00071","enoyl-Coenzyme A delta isomerase 2"
"26876","path:mmu00071","Adh4","ENSMUSG00000037797","00010","alcohol dehydrogenase 4 (class II), pi polypeptide"
"270076","path:mmu00071","Gcdh","ENSMUSG00000003809","00071","glutaryl-Coenzyme A dehydrogenase"
"277753","path:mmu00071","Cyp4a12a","ENSMUSG00000066071","00071","cytochrome P450, family 4, subfamily a, polypeptide 12a"
"328845","path:mmu00071","Acsbg2","ENSMUSG00000024207","00071","acyl-CoA synthetase bubblegum family member 2"
"433256","path:mmu00071","Acsl5","ENSMUSG00000024981","00071","acyl-CoA synthetase long-chain family member 5"
"435802","path:mmu00071","Cyp4a30b","ENSMUSG00000084346","00071","cytochrome P450, family 4, subfamily a, polypeptide 30b"
"50790","path:mmu00071","Acsl4","ENSMUSG00000031278","00071","acyl-CoA synthetase long-chain family member 4"
"52538","path:mmu00071","Acaa2","ENSMUSG00000036880","00062","acetyl-Coenzyme A acyltransferase 2 (mitochondrial 3-oxoacyl-Coenzyme A thiolase)"
"56752","path:mmu00071","Aldh9a1","ENSMUSG00000026687","00010","aldehyde dehydrogenase 9, subfamily A1"
"666168","path:mmu00071","Cyp4a31","ENSMUSG00000028712","00071","cytochrome P450, family 4, subfamily a, polypeptide 31"
"66885","path:mmu00071","Acadsb","ENSMUSG00000030861","00071","acyl-Coenzyme A dehydrogenase, short/branched chain"
"69123","path:mmu00071","Eci3","ENSMUSG00000021416",NA,"enoyl-Coenzyme A delta isomerase 3"
"71519","path:mmu00071","Cyp2u1","ENSMUSG00000027983","00590","cytochrome P450, family 2, subfamily u, polypeptide 1"
"72535","path:mmu00071","Aldh1b1","ENSMUSG00000035561","00010","aldehyde dehydrogenase 1 family, member B1"
"74147","path:mmu00071","Ehhadh","ENSMUSG00000022853","00071","enoyl-Coenzyme A, hydratase/3-hydroxyacyl Coenzyme A dehydrogenase"
"74205","path:mmu00071","Acsl3","ENSMUSG00000032883","00071","acyl-CoA synthetase long-chain family member 3"
"78070","path:mmu00071","Cpt1c","ENSMUSG00000007783","00071","carnitine palmitoyltransferase 1c"
"78625","path:mmu00071","Acsbg3","ENSMUSG00000024209",NA,"acyl-CoA synthetase bubblegum family member 3"
"80911","path:mmu00071","Acox3","ENSMUSG00000029098","00071","acyl-Coenzyme A oxidase 3, pristanoyl"
"93747","path:mmu00071","Echs1","ENSMUSG00000025465","00062","enoyl Coenzyme A hydratase, short chain, 1, mitochondrial"
"94180","path:mmu00071","Acsbg1","ENSMUSG00000032281",NA,"acyl-CoA synthetase bubblegum family member 1"
"97212","path:mmu00071","Hadha","ENSMUSG00000025745","00062","hydroxyacyl-CoA dehydrogenase trifunctional multienzyme complex subunit alpha"
"12613","path:mmu00100","Cel","ENSMUSG00000026818","00100","carboxyl ester lipase"
"13081","path:mmu00100","Cyp24a1","ENSMUSG00000038567",NA,"cytochrome P450, family 24, subfamily a, polypeptide 1"
"13115","path:mmu00100","Cyp27b1","ENSMUSG00000006724","00100","cytochrome P450, family 27, subfamily b, polypeptide 1"
"13121","path:mmu00100","Cyp51","ENSMUSG00000001467","00100","cytochrome P450, family 51"
"13360","path:mmu00100","Dhcr7","ENSMUSG00000058454","00100","7-dehydrocholesterol reductase"
"13595","path:mmu00100","Ebp","ENSMUSG00000031168","00100","phenylalkylamine Ca2+ antagonist (emopamil) binding protein"
"14137","path:mmu00100","Fdft1","ENSMUSG00000021273","00100","farnesyl diphosphate farnesyl transferase 1"
"15490","path:mmu00100","Hsd17b7","ENSMUSG00000026675","00100","hydroxysteroid (17-beta) dehydrogenase 7"
"16889","path:mmu00100","Lipa","ENSMUSG00000024781","00100","lysosomal acid lipase A"
"16987","path:mmu00100","Lss","ENSMUSG00000033105","00100","lanosterol synthase"
"18194","path:mmu00100","Nsdhl","ENSMUSG00000031349","00100","NAD(P) dependent steroid dehydrogenase-like"
"20652","path:mmu00100","Soat1","ENSMUSG00000026600","00100","sterol O-acyltransferase 1"
"20775","path:mmu00100","Sqle","ENSMUSG00000022351","00100","squalene epoxidase"
"223920","path:mmu00100","Soat2","ENSMUSG00000023045","00100","sterol O-acyltransferase 2"
"235293","path:mmu00100","Sc5d","ENSMUSG00000032018","00100","sterol-C5-desaturase"
"244209","path:mmu00100","Cyp2r1","ENSMUSG00000030670","00100","cytochrome P450, family 2, subfamily r, polypeptide 1"
"66234","path:mmu00100","Msmo1","ENSMUSG00000031604","00100","methylsterol monoxygenase 1"
"73166","path:mmu00100","Tm7sf2","ENSMUSG00000024799","00100","transmembrane 7 superfamily member 2"
"74754","path:mmu00100","Dhcr24","ENSMUSG00000034926","00100","24-dehydrocholesterol reductase"
"98386","path:mmu00100","Lbr","ENSMUSG00000004880",NA,"lamin B receptor"
"101502","path:mmu00120","Hsd3b7","ENSMUSG00000042289","00120","hydroxy-delta-5-steroid dehydrogenase, 3 beta- and steroid delta-isomerase 7"
"104086","path:mmu00120","Cyp27a1","ENSMUSG00000026170","00120","cytochrome P450, family 27, subfamily a, polypeptide 1"
"12012","path:mmu00120","Baat","ENSMUSG00000039653","00120","bile acid-Coenzyme A: amino acid N-acyltransferase"
"12642","path:mmu00120","Ch25h","ENSMUSG00000050370","00120","cholesterol 25-hydroxylase"
"13116","path:mmu00120","Cyp46a1","ENSMUSG00000021259","00120","cytochrome P450, family 46, subfamily a, polypeptide 1"
"13122","path:mmu00120","Cyp7a1","ENSMUSG00000028240","00120","cytochrome P450, family 7, subfamily a, polypeptide 1"
"13123","path:mmu00120","Cyp7b1","ENSMUSG00000039519","00120","cytochrome P450, family 7, subfamily b, polypeptide 1"
"13124","path:mmu00120","Cyp8b1","ENSMUSG00000050445","00120","cytochrome P450, family 8, subfamily b, polypeptide 1"
"15488","path:mmu00120","Hsd17b4","ENSMUSG00000024507","00120","hydroxysteroid (17-beta) dehydrogenase 4"
"170789","path:mmu00120","Acot8","ENSMUSG00000017307","04146","acyl-CoA thioesterase 8"
"17117","path:mmu00120","Amacr","ENSMUSG00000022244","00120","alpha-methylacyl-CoA racemase"
"20280","path:mmu00120","Scp2","ENSMUSG00000028603","00120","sterol carrier protein 2, liver"
"208665","path:mmu00120","Akr1d1","ENSMUSG00000038641","00120","aldo-keto reductase family 1, member D1"
"209186","path:mmu00120","Acnat2","ENSMUSG00000060317",NA,"acyl-coenzyme A amino acid N-acyltransferase 2"
"230161","path:mmu00120","Acnat1","ENSMUSG00000070985",NA,"acyl-coenzyme A amino acid N-acyltransferase 1"
"26459","path:mmu00120","Slc27a5","ENSMUSG00000030382","00120","solute carrier family 27 (fatty acid transporter), member 5"
"56050","path:mmu00120","Cyp39a1","ENSMUSG00000023963","00120","cytochrome P450, family 39, subfamily a, polypeptide 1"
"93732","path:mmu00120","Acox2","ENSMUSG00000021751","00120","acyl-Coenzyme A oxidase 2, branched chain"
"12850","path:mmu00130","Coq7","ENSMUSG00000030652","00130","demethyl-Q 7"
"15445","path:mmu00130","Hpd","ENSMUSG00000029445","00130","4-hydroxyphenylpyruvic acid dioxygenase"
"18104","path:mmu00130","Nqo1","ENSMUSG00000003849",NA,"NAD(P)H dehydrogenase, quinone 1"
"217707","path:mmu00130","Coq6","ENSMUSG00000021235","00130","coenzyme Q6 monooxygenase"
"230027","path:mmu00130","Coq3","ENSMUSG00000028247","00130","coenzyme Q3 methyltransferase"
"234724","path:mmu00130","Tat","ENSMUSG00000001670","00130","tyrosine aminotransferase"
"27973","path:mmu00130","Vkorc1","ENSMUSG00000096145",NA,"vitamin K epoxide reductase complex, subunit 1"
"52064","path:mmu00130","Coq5","ENSMUSG00000041733","00130","coenzyme Q5 methyltransferase"
"56316","path:mmu00130","Ggcx","ENSMUSG00000053460",NA,"gamma-glutamyl carboxylase"
"69568","path:mmu00130","Vkorc1l1","ENSMUSG00000066735",NA,"vitamin K epoxide reductase complex, subunit 1-like 1"
"71883","path:mmu00130","Coq2","ENSMUSG00000029319","00130","coenzyme Q2 4-hydroxybenzoate polyprenyltransferase"
"100041375","path:mmu00140","Cyp3a41b","ENSMUSG00000075552",NA,"cytochrome P450, family 3, subfamily a, polypeptide 41B"
"100043456","path:mmu00140","Hsd3b8","ENSMUSG00000095388",NA,"hydroxy-delta-5-steroid dehydrogenase, 3 beta- and steroid delta-isomerase 8"
"100043461","path:mmu00140","Hsd3b9","ENSMUSG00000090817",NA,"hydroxy-delta-5-steroid dehydrogenase, 3 beta- and steroid delta-isomerase 9"
"100559","path:mmu00140","Ugt2b38","ENSMUSG00000061906","00040","UDP glucuronosyltransferase 2 family, polypeptide B38"
"100727","path:mmu00140","Ugt2b34","ENSMUSG00000029260","00040","UDP glucuronosyltransferase 2 family, polypeptide B34"
"105349","path:mmu00140","Akr1c18","ENSMUSG00000021214","00140","aldo-keto reductase family 1, member C18"
"107141","path:mmu00140","Cyp2c50","ENSMUSG00000054827","00590","cytochrome P450, family 2, subfamily c, polypeptide 50"
"110115","path:mmu00140","Cyp11b1","ENSMUSG00000075604","00140","cytochrome P450, family 11, subfamily b, polypeptide 1"
"112417","path:mmu00140","Ugt2b37","ENSMUSG00000057425",NA,"UDP glucuronosyltransferase 2 family, polypeptide B37"
"114664","path:mmu00140","Hsd17b11","ENSMUSG00000029311",NA,"hydroxysteroid (17-beta) dehydrogenase 11"
"12846","path:mmu00140","Comt","ENSMUSG00000000326","00140","catechol-O-methyltransferase"
"13070","path:mmu00140","Cyp11a1","ENSMUSG00000032323","00140","cytochrome P450, family 11, subfamily a, polypeptide 1"
"13072","path:mmu00140","Cyp11b2","ENSMUSG00000022589","00140","cytochrome P450, family 11, subfamily b, polypeptide 2"
"13074","path:mmu00140","Cyp17a1","ENSMUSG00000003555","00140","cytochrome P450, family 17, subfamily a, polypeptide 1"
"13075","path:mmu00140","Cyp19a1","ENSMUSG00000032274","00140","cytochrome P450, family 19, subfamily a, polypeptide 1"
"13076","path:mmu00140","Cyp1a1","ENSMUSG00000032315","00140","cytochrome P450, family 1, subfamily a, polypeptide 1"
"13077","path:mmu00140","Cyp1a2","ENSMUSG00000032310","00232","cytochrome P450, family 1, subfamily a, polypeptide 2"
"13078","path:mmu00140","Cyp1b1","ENSMUSG00000024087","00140","cytochrome P450, family 1, subfamily b, polypeptide 1"
"13079","path:mmu00140","Cyp21a1","ENSMUSG00000024365","00140","cytochrome P450, family 21, subfamily a, polypeptide 1"
"13088","path:mmu00140","Cyp2b10","ENSMUSG00000030483","00590","cytochrome P450, family 2, subfamily b, polypeptide 10"
"13089","path:mmu00140","Cyp2b13","ENSMUSG00000040583","00590","cytochrome P450, family 2, subfamily b, polypeptide 13"
"13090","path:mmu00140","Cyp2b19","ENSMUSG00000066704","00590","cytochrome P450, family 2, subfamily b, polypeptide 19"
